4.344590	4.322525	4.266950	4.195949	4.139678	4.070090	3.998515	3.940251	3.896222	3.859832	3.836237	3.811914	3.792101	3.770401	3.773437	3.778328	3.780424	3.755297	3.716488	3.640026	3.628658	3.630662	3.624882	3.611776	3.633393	3.675033	3.681559	3.692353	3.708035	3.730423	3.747100	3.774515	3.792409	3.809592	3.805212	3.811293	3.805870	3.808816	3.797862	3.762992	3.720281	3.690618	3.685825	3.684438	3.669176	3.623625	3.565489	3.532104	3.496455	3.456477	3.422663	3.397557	3.406147	3.439675	3.491584	3.523335	3.592721	3.737763	3.833429	3.883400	3.945897	4.010969	4.029648	4.052096	4.069271	4.090590	4.088770	4.086496	4.085169	4.089197	4.083654	4.088036	4.086501	4.086727	4.105348	4.132559	4.143476	4.141315	4.148908	4.145042	4.141832	4.139002	4.165925	4.210598	4.245808	4.265382	4.274926	4.289376	4.294493	4.301823	4.310831	4.325448	4.332145	4.342133	4.356135	4.355421	4.356399	4.353259	4.353047	4.348546	
4.372154	4.351967	4.300925	4.243444	4.178445	4.097246	4.003664	3.931267	3.875524	3.841078	3.802829	3.781481	3.766143	3.743553	3.758208	3.764838	3.773511	3.768399	3.742342	3.701467	3.678272	3.673976	3.661375	3.655475	3.662329	3.679164	3.688064	3.705577	3.729379	3.754215	3.789882	3.818030	3.860293	3.902464	3.937855	3.944962	3.952232	3.957882	3.957302	3.934508	3.881280	3.832431	3.787966	3.757931	3.735751	3.678572	3.611880	3.570919	3.517097	3.480040	3.450961	3.449922	3.453790	3.485893	3.518057	3.556431	3.649226	3.769683	3.874032	3.923539	3.975462	4.033854	4.050161	4.051983	4.067815	4.083389	4.084622	4.088352	4.081929	4.077408	4.061619	4.059664	4.068259	4.070860	4.100066	4.125264	4.133882	4.136138	4.143064	4.141836	4.149694	4.151207	4.172591	4.210488	4.245422	4.254905	4.266262	4.280832	4.298581	4.309085	4.322060	4.339790	4.343505	4.359087	4.370599	4.378126	4.383878	4.388734	4.388694	4.387778	
4.398894	4.369255	4.324917	4.268783	4.195111	4.105418	4.001766	3.913615	3.855344	3.818014	3.777388	3.759438	3.750429	3.738549	3.747775	3.761755	3.775495	3.785919	3.799405	3.780222	3.743269	3.710326	3.697914	3.686579	3.689653	3.693522	3.707695	3.731164	3.755306	3.780972	3.813031	3.835627	3.871868	3.931081	3.990815	4.021997	4.038549	4.048230	4.052762	4.036036	4.003431	3.945678	3.898267	3.859715	3.824110	3.747479	3.679653	3.606081	3.547873	3.519571	3.511092	3.511729	3.519018	3.557580	3.605707	3.650882	3.730005	3.825619	3.897697	3.945658	3.983145	4.037880	4.062642	4.058208	4.060535	4.081889	4.086448	4.084773	4.078795	4.068641	4.055106	4.039686	4.036949	4.052862	4.086899	4.112364	4.122433	4.125829	4.131589	4.139716	4.146677	4.148257	4.173332	4.222892	4.244539	4.251369	4.257284	4.278436	4.302600	4.321424	4.348005	4.367423	4.366740	4.374737	4.378978	4.397722	4.395916	4.399990	4.409716	4.411397	
4.408042	4.376241	4.332531	4.282648	4.211662	4.107948	3.988034	3.895652	3.831011	3.787243	3.757704	3.741994	3.739155	3.743707	3.754442	3.766100	3.791574	3.816246	3.844039	3.847309	3.796515	3.736908	3.729015	3.725960	3.718088	3.716407	3.732686	3.757207	3.779748	3.799279	3.819183	3.834417	3.858381	3.918672	3.995155	4.041708	4.066571	4.082080	4.083759	4.073237	4.046599	4.006708	3.963959	3.924171	3.867904	3.810862	3.750551	3.695645	3.650310	3.634676	3.628822	3.629194	3.653438	3.707107	3.748701	3.793113	3.845070	3.876553	3.895361	3.919006	3.959066	4.013735	4.050730	4.059822	4.061896	4.073657	4.076967	4.080637	4.076900	4.068533	4.055758	4.034008	4.020314	4.017560	4.056371	4.093127	4.104239	4.113392	4.115516	4.103057	4.097956	4.103290	4.139610	4.192483	4.217138	4.230195	4.255687	4.286298	4.309106	4.337222	4.371418	4.390190	4.389459	4.386940	4.392550	4.405346	4.404387	4.409538	4.415766	4.416062	
4.392505	4.377005	4.340493	4.284601	4.204011	4.095681	3.987505	3.880468	3.813314	3.761444	3.746941	3.738768	3.743727	3.752047	3.768798	3.789826	3.824056	3.845279	3.857738	3.863933	3.831156	3.768572	3.757699	3.739952	3.737942	3.740874	3.755721	3.774432	3.784831	3.796014	3.812810	3.821660	3.845776	3.898995	3.978951	4.035332	4.072142	4.084489	4.080985	4.070978	4.049335	4.019938	3.971946	3.929338	3.882659	3.827709	3.772086	3.740695	3.721346	3.727341	3.732050	3.756571	3.799581	3.847522	3.875439	3.886265	3.899749	3.896949	3.896346	3.909175	3.950426	3.989882	4.024779	4.032513	4.052419	4.069635	4.070274	4.068617	4.074073	4.071681	4.054541	4.036367	4.012794	4.005062	4.025899	4.045640	4.066864	4.065387	4.047958	4.024525	4.013559	4.024871	4.066016	4.121159	4.167799	4.200519	4.232650	4.292574	4.317152	4.342030	4.381974	4.402396	4.405314	4.395114	4.392024	4.402580	4.403111	4.397921	4.397438	4.397677	
4.373126	4.362768	4.333872	4.267708	4.176734	4.080534	3.967680	3.885283	3.807328	3.747285	3.733644	3.739535	3.746120	3.758891	3.780477	3.813283	3.834730	3.846491	3.856539	3.854292	3.839865	3.819745	3.799263	3.773705	3.754162	3.743670	3.746323	3.757555	3.771381	3.787097	3.798079	3.800782	3.822159	3.879372	3.951743	4.026454	4.067862	4.076621	4.074672	4.058263	4.037841	4.000825	3.949120	3.903020	3.864338	3.831499	3.795627	3.772465	3.753317	3.777941	3.822901	3.864759	3.905103	3.924860	3.926875	3.918956	3.911447	3.900942	3.884235	3.890446	3.931372	3.964077	3.994400	4.003903	4.020201	4.051514	4.068199	4.067314	4.067549	4.069317	4.057022	4.041977	4.012301	4.001120	3.997509	3.999225	4.007434	4.001795	3.982286	3.962889	3.943716	3.955633	3.984713	4.041055	4.097560	4.146821	4.203725	4.272844	4.313590	4.341637	4.377344	4.401504	4.414460	4.401095	4.390319	4.383949	4.378685	4.368303	4.365922	4.366315	
4.347106	4.339439	4.302417	4.245155	4.168697	4.064688	3.966559	3.875491	3.811513	3.749785	3.726468	3.735489	3.743084	3.759034	3.777011	3.805158	3.818658	3.825698	3.825263	3.825914	3.826714	3.834539	3.825937	3.801017	3.762709	3.729833	3.712371	3.716593	3.730991	3.748483	3.761711	3.770131	3.792587	3.845543	3.913146	3.998085	4.058869	4.068718	4.060209	4.044832	4.008927	3.962613	3.910390	3.875791	3.853727	3.838110	3.825842	3.813289	3.812427	3.854941	3.912406	3.951454	3.973114	3.967825	3.948743	3.932994	3.910429	3.896009	3.881944	3.879973	3.905611	3.944559	3.963768	3.970674	3.986195	4.011919	4.033224	4.046000	4.048806	4.052063	4.051353	4.040994	4.012710	3.992577	3.975152	3.968952	3.951863	3.948752	3.917699	3.895566	3.881209	3.887068	3.926591	3.985525	4.061141	4.126529	4.192700	4.278236	4.317192	4.344740	4.374778	4.395866	4.408385	4.400076	4.378325	4.357352	4.339711	4.333331	4.330528	4.337874	
4.337219	4.328783	4.279883	4.227657	4.142922	4.060221	3.944032	3.866480	3.817399	3.760389	3.730501	3.720209	3.736157	3.750463	3.764670	3.781403	3.786330	3.788221	3.789569	3.794437	3.800812	3.803173	3.804127	3.805816	3.765635	3.720946	3.685288	3.671770	3.680665	3.693931	3.711838	3.735730	3.753917	3.794761	3.878472	3.963460	4.033851	4.052689	4.041475	4.010219	3.978862	3.928275	3.888398	3.865221	3.850800	3.848147	3.855518	3.869222	3.896595	3.928671	3.969693	4.006784	4.011643	3.993989	3.969431	3.937433	3.908099	3.889269	3.876136	3.869815	3.888213	3.929878	3.946781	3.956886	3.971141	3.983305	4.008871	4.035558	4.045637	4.050536	4.046817	4.038312	4.021945	3.996037	3.980166	3.967816	3.945001	3.910777	3.875659	3.855731	3.850896	3.868468	3.915821	3.968225	4.052545	4.127190	4.202069	4.286840	4.322706	4.346379	4.369498	4.392601	4.399455	4.387814	4.361290	4.329048	4.308905	4.297273	4.300896	4.319683	
4.315129	4.300896	4.255890	4.190934	4.129976	4.047880	3.952132	3.867681	3.826836	3.781455	3.756589	3.736875	3.722656	3.729358	3.748137	3.756428	3.753601	3.760649	3.772825	3.782162	3.775358	3.769132	3.764437	3.766012	3.764612	3.727686	3.680633	3.648402	3.639834	3.638466	3.657345	3.684386	3.712091	3.754615	3.835402	3.915954	3.994247	4.027071	4.010720	3.983798	3.941909	3.900288	3.872596	3.858552	3.852384	3.860034	3.887014	3.917422	3.948765	3.972281	4.012191	4.032207	4.032328	4.026745	4.005188	3.964678	3.915229	3.886822	3.866265	3.857271	3.871034	3.911351	3.935681	3.949822	3.962152	3.973438	3.992563	4.014413	4.041654	4.045669	4.048352	4.040774	4.034482	4.014095	3.996741	3.974303	3.940067	3.896229	3.873485	3.857014	3.864827	3.883378	3.917300	3.972207	4.040937	4.116636	4.203441	4.282842	4.320784	4.348063	4.366426	4.372937	4.384498	4.375973	4.351074	4.316021	4.289825	4.277864	4.275265	4.293285	
4.285145	4.268516	4.232751	4.185351	4.144377	4.069111	3.985332	3.897736	3.850550	3.814241	3.783589	3.764651	3.732741	3.719241	3.733842	3.744012	3.744399	3.752109	3.757719	3.758202	3.748402	3.744342	3.742213	3.739286	3.740753	3.742645	3.717545	3.673705	3.631214	3.622970	3.633742	3.652498	3.684489	3.724854	3.804510	3.880977	3.952203	3.991006	3.981273	3.953953	3.915856	3.880322	3.868326	3.853167	3.861072	3.874956	3.915917	3.957061	3.984245	4.004689	4.036218	4.052325	4.062642	4.054809	4.036954	3.995413	3.946841	3.897652	3.870119	3.859362	3.874544	3.911276	3.923497	3.934693	3.948837	3.970494	3.987410	4.013621	4.029104	4.044469	4.047891	4.047791	4.039284	4.027285	4.012266	3.976166	3.933749	3.901381	3.887617	3.882525	3.893770	3.899109	3.921182	3.971178	4.039024	4.112153	4.199975	4.280866	4.321132	4.348783	4.359826	4.365242	4.362168	4.361318	4.339983	4.310849	4.283208	4.261246	4.252981	4.264647	
